metadata_deputy_id,personal_apellidos,personal_nombre,personal_circunscripcion_asamblea,personal_fecha_eleccion_designacion,metadata_numero_registro,metadata_tipo_declaracion,seccion,actividad_cargo,actividad_descripcion,actividad_fecha,actividad_index,actividad_notas,actividad_remuneracion,actividad_tipo,firma_fecha_firma,firma_nombre,metadata_archivo_origen,metadata_numero_libro,metadata_tipo_documento,observaciones_extraccion,otros_intereses_texto,seccion_i_descripcion,seccion_ii_descripcion,seccion_iii_descripcion,seccion_iv_descripcion
000398,Otero Gabirondo,Mikel,Araba/Álava,18 de febrero de 2025,Nº Act 398,Registro de Intereses - Actividades,actividades_previas,,"Charlas, formación y participación en mesas redondas en calidad de Secretario de Transición Ecológica, sin remuneración.",,6.0,,,Actividades privadas autorizadas,18 de febrero de 2025,,deputy_000398_interests_registro_intereses_diputado_398.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas repeticiones y notas legales que han sido incluidas en la sección de otros intereses."", ""Algunas secciones como donaciones y contribuciones a fundaciones no tienen información en el texto proporcionado.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000398,Otero Gabirondo,Mikel,Araba/Álava,18 de febrero de 2025,Nº Act 398,Registro de Intereses - Actividades,otros_intereses,,,,,,,,18 de febrero de 2025,,deputy_000398_interests_registro_intereses_diputado_398.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas repeticiones y notas legales que han sido incluidas en la sección de otros intereses."", ""Algunas secciones como donaciones y contribuciones a fundaciones no tienen información en el texto proporcionado.""]","La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,"Concejal del Ayuntamiento de Zaratamo (Bizkaia), sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",26.06.2025,0.0,,,Cargos públicos,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,Vicepresidenta de la Mancomunidad Nerbioi-Ibaizabal.,26.06.2025,1.0,,,Cargos públicos,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,Asesora General del Medio Natural y Agricultura de la Diputación de Bizkaia del 1 al 7 de abril de 2025 (recibiendo retribución).,,2.0,,,Actividades públicas a las que ha renunciado,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,,,3.0,,,Prestaciones de derechos pasivos,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,,,4.0,,,Actividades docentes extraordinarias,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,,,5.0,,,Cargos en partidos ó grupos parlamentarios,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,,,6.0,,,"Actividades de producción y creación literaria, científica, artística o técnica",,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG,,7.0,,,Actividades privadas autorizadas,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000399,Renteria Lasanta,Nerea,Bizkaia,8 de abril de 2025,399,Registro de Intereses - Actividades,actividades_previas,,"Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",,8.0,,,Actividades privadas autorizadas,,,deputy_000399_interests_registro_intereses_diputado_399.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones en la sección de actividades privadas autorizadas."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""La fecha de alta y la fecha de la declaración de actividades coinciden.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000400,Blanco Arrúe,Gabriel,Bizkaia,10 de junio de 2025,Nº Act 400,Registro de Intereses - Actividades,actividades_previas,,,,0.0,,,Cargos públicos,10 de junio de 2025,,deputy_000400_interests_registro_intereses_diputado_400.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones y notas legales que pueden no ser relevantes para la estructura del JSON."", ""Algunas secciones están vacías o no tienen información específica."", ""Las fechas y descripciones se han mantenido tal como aparecen en el texto original.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000400,Blanco Arrúe,Gabriel,Bizkaia,10 de junio de 2025,Nº Act 400,Registro de Intereses - Actividades,actividades_previas,,"Personal eventual como asesor en relaciones con el Parlamento en la Consejería de Vivienda y Agenda Urbana del Gobierno Vasco, cobrando retribuciones asociadas al cargo, en situación de cese desde el 10.06.2025. Fecha del acuerdo plenario definitivo: 26.06.2025",,1.0,,,Actividades públicas a las que ha renunciado,10 de junio de 2025,,deputy_000400_interests_registro_intereses_diputado_400.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones y notas legales que pueden no ser relevantes para la estructura del JSON."", ""Algunas secciones están vacías o no tienen información específica."", ""Las fechas y descripciones se han mantenido tal como aparecen en el texto original.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000400,Blanco Arrúe,Gabriel,Bizkaia,10 de junio de 2025,Nº Act 400,Registro de Intereses - Actividades,actividades_previas,,,,2.0,,,Prestaciones de derechos pasivos,10 de junio de 2025,,deputy_000400_interests_registro_intereses_diputado_400.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene repeticiones y notas legales que pueden no ser relevantes para la estructura del JSON."", ""Algunas secciones están vacías o no tienen información específica."", ""Las fechas y descripciones se han mantenido tal como aparecen en el texto original.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
